code_insee_com,nom_com,typologie_territoire,alti_med,latitude,longitude,RR_med,NBJRR1_med,NBJRR5_med,NBJRR10_med,Tmin_med,Tmax_med,Tens_vap_med,Force_vent_med,Insolation_med,Rayonnement_med
88108,Clerjus,Rural à habitat très dispersé,315,47.976,6.331,86.5,12.0,6.0,3.0,5.95,17.55,9.6,1.1,2781.0,10708.0
88109,Cleurie,Rural à habitat dispersé,805,48.056,6.674,112.6,12.0,7.0,4.0,5.3,13.1,8.7,3.0,2853.0,11013.0
88110,Clézentaine,Rural à habitat dispersé,342,48.406,6.529,75.1,12.0,5.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
88111,Coinches,Rural à habitat dispersé,410,48.245,7.025,96.0,12.0,7.0,3.0,6.75,14.2,9.2,2.3,2636.0,10377.5
88113,Combrimont,Rural à habitat dispersé,410,48.274,7.076,96.0,12.0,7.0,3.0,6.75,14.2,9.2,2.3,2636.0,10377.5
88114,Contrexéville,Bourgs ruraux,433,48.185,5.894,63.8,10.0,4.0,2.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88115,Corcieux,Bourgs ruraux,502,48.167,6.885,90.9,11.5,6.0,3.0,4.4,14.4,8.7,3.0,2636.0,10377.5
88116,Cornimont,Rural à habitat dispersé,665,47.968,6.865,152.95,13.0,8.0,5.0,4.05,14.6,8.75,1.9,2853.0,11013.0
88117,Courcelles-sous-Châtenois,Rural à habitat dispersé,329,48.328,5.816,61.85,9.0,4.0,2.0,5.4,15.5,10.0,2.7,2967.0,11972.0
88118,Coussey,Rural à habitat dispersé,256,48.413,5.668,71.4,11.0,5.0,2.0,6.1,15.25,10.0,2.7,2760.0,11165.5
88119,Crainvilliers,Rural à habitat dispersé,329,48.148,5.835,61.85,9.0,4.0,2.0,4.8,15.7,9.8,3.6,2967.0,11972.0
88120,Croix-aux-Mines,Rural à habitat dispersé,502,48.202,7.061,90.9,11.5,6.0,3.0,2.9,9.6,6.65,2.2,2348.0,9390.0
88121,Damas-aux-Bois,Rural à habitat dispersé,320,48.385,6.416,72.9,10.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88122,Damas-et-Bettegney,Rural à habitat dispersé,396,48.213,6.262,67.8,10.5,5.0,2.0,6.3,15.7,10.1,2.3,3371.0,12129.0
88123,Damblain,Rural à habitat dispersé,323,48.091,5.669,57.4,9.0,4.0,2.0,4.65,16.05,9.9,2.8,2967.0,11972.0
88124,Darney,Bourgs ruraux,330,48.078,6.054,74.45,10.0,5.0,2.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88125,Darney-aux-Chênes,Rural à habitat dispersé,329,48.283,5.811,61.85,9.0,4.0,2.0,5.4,15.5,10.0,2.7,2967.0,11972.0
88126,Darnieulles,Bourgs ruraux,355,48.198,6.338,75.0,11.0,5.0,2.5,5.45,16.1,9.75,2.35,2682.0,10758.5
88127,Deinvillers,Rural à habitat très dispersé,342,48.412,6.561,75.1,12.0,5.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
88128,Denipaire,Rural à habitat dispersé,590,48.34,6.962,76.4,11.0,6.0,2.0,6.75,14.2,9.2,2.3,2636.0,10377.5
88129,Derbamont,Rural à habitat très dispersé,330,48.267,6.272,64.95,8.5,4.0,2.5,6.3,15.7,10.1,2.3,3371.0,12129.0
88130,Destord,Rural à habitat dispersé,342,48.274,6.618,75.1,12.0,5.0,2.0,7.0,19.3,10.1,2.2,2735.5,10980.5
88131,Deycimont,Rural à habitat dispersé,449,48.174,6.641,77.8,10.5,5.0,2.0,5.3,15.2,8.7,3.0,2682.0,10758.5
88132,Deyvillers,Bourgs ruraux,365,48.196,6.523,83.6,12.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88133,Dignonville,Rural à habitat dispersé,320,48.243,6.499,72.9,10.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88134,Dinozé,Ceintures urbaines,365,48.139,6.481,83.6,12.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88135,Docelles,Bourgs ruraux,449,48.142,6.625,77.8,10.5,5.0,2.0,5.3,15.2,8.7,3.0,2682.0,10758.5
88136,Dogneville,Ceintures urbaines,320,48.222,6.464,72.9,10.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88137,Dolaincourt,Rural à habitat dispersé,329,48.339,5.81,61.85,9.0,4.0,2.0,5.4,15.5,10.0,2.7,2967.0,11972.0
88138,Dombasle-devant-Darney,Rural à habitat très dispersé,457,48.127,6.077,36.8,6.0,3.0,1.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88139,Dombasle-en-Xaintois,Rural à habitat dispersé,433,48.306,5.994,63.8,10.0,4.0,2.0,5.6,15.7,10.1,2.3,3371.0,12129.0
88140,Dombrot-le-Sec,Rural à habitat dispersé,433,48.143,5.898,63.8,10.0,4.0,2.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88141,Dombrot-sur-Vair,Rural à habitat dispersé,433,48.265,5.891,63.8,10.0,4.0,2.0,5.4,15.5,9.8,3.6,2967.0,11972.0
88142,Domèvre-sur-Avière,Rural à habitat dispersé,320,48.222,6.388,72.9,10.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88143,Domèvre-sur-Durbion,Rural à habitat dispersé,320,48.29,6.483,72.9,10.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88144,Domèvre-sous-Montfort,Rural à habitat dispersé,457,48.256,6.074,36.8,6.0,3.0,1.0,5.6,15.7,10.1,2.3,3371.0,12129.0
88145,Domfaing,Rural à habitat dispersé,449,48.241,6.751,77.8,10.5,5.0,2.0,5.3,15.2,8.7,3.0,2735.5,10980.5
88146,Domjulien,Rural à habitat dispersé,433,48.255,5.995,63.8,10.0,4.0,2.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88147,Dommartin-aux-Bois,Rural à habitat dispersé,396,48.15,6.29,67.8,10.5,5.0,2.0,6.3,15.7,9.75,2.35,2682.0,10758.5
88148,Dommartin-lès-Remiremont,Rural à habitat dispersé,445,47.991,6.648,113.35,13.0,7.0,4.0,7.65,19.9,8.7,3.0,2853.0,11013.0
88149,Dommartin-lès-Vallois,Rural à habitat très dispersé,457,48.154,6.086,36.8,6.0,3.0,1.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88150,Dommartin-sur-Vraine,Rural à habitat dispersé,433,48.342,5.914,63.8,10.0,4.0,2.0,5.4,15.5,9.8,3.6,2967.0,11972.0
88151,Dompaire,Bourgs ruraux,396,48.226,6.208,67.8,10.5,5.0,2.0,6.3,15.7,10.1,2.3,3371.0,12129.0
88152,Dompierre,Rural à habitat dispersé,342,48.25,6.567,75.1,12.0,5.0,2.0,7.0,19.3,9.75,2.35,2682.0,10758.5
88153,Domptail,Rural à habitat dispersé,246,48.445,6.616,61.2,10.0,4.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
88154,Domrémy-la-Pucelle,Rural à habitat dispersé,256,48.44,5.656,71.4,11.0,5.0,2.0,4.5,14.4,9.5,2.7,2760.0,11165.5
88155,Domvallier,Rural à habitat dispersé,300,48.306,6.08,64.5,10.0,4.0,2.0,5.6,15.7,10.1,2.3,3371.0,12129.0
88156,Doncières,Rural à habitat dispersé,342,48.392,6.638,75.1,12.0,5.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
88157,Dounoux,Rural à habitat dispersé,355,48.107,6.44,75.0,11.0,5.0,2.5,5.5,15.3,9.75,2.35,2682.0,10758.5
88158,Éloyes,Bourgs ruraux,365,48.093,6.62,83.6,12.0,5.0,2.0,5.3,15.2,8.7,3.0,2682.0,10758.5
88159,Entre-deux-Eaux,Rural à habitat dispersé,341,48.238,7.0,86.9,12.0,6.0,3.0,6.75,14.2,9.2,2.3,2636.0,10377.5
88160,Épinal,Centres urbains intermédiaires,365,48.163,6.48,83.6,12.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88161,Escles,Rural à habitat dispersé,380,48.118,6.176,82.75,11.5,6.0,2.5,6.3,15.7,10.1,2.3,3371.0,12129.0
88162,Esley,Rural à habitat dispersé,457,48.175,6.058,36.8,6.0,3.0,1.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88163,Essegney,Rural à habitat dispersé,330,48.376,6.333,64.95,8.5,4.0,2.5,5.5,15.3,9.75,2.35,2682.0,10758.5
88164,Estrennes,Rural à habitat dispersé,457,48.26,6.056,36.8,6.0,3.0,1.0,5.6,15.7,10.1,2.3,3371.0,12129.0
88165,Étival-Clairefontaine,Bourgs ruraux,341,48.364,6.844,86.9,12.0,6.0,3.0,4.4,14.2,10.0,1.5,2269.0,9524.5
88166,Évaux-et-Ménil,Rural à habitat dispersé,330,48.324,6.301,64.95,8.5,4.0,2.5,6.3,15.7,10.1,2.3,3371.0,12129.0
88167,Faucompierre,Rural à habitat dispersé,449,48.14,6.664,77.8,10.5,5.0,2.0,5.3,15.2,8.7,3.0,2682.0,10758.5
88168,Fauconcourt,Rural à habitat dispersé,342,48.373,6.537,75.1,12.0,5.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
88169,Fays,Rural à habitat dispersé,449,48.197,6.669,77.8,10.5,5.0,2.0,5.3,15.2,8.7,3.0,2735.5,10980.5
88170,Ferdrupt,Rural à habitat dispersé,492,47.911,6.72,129.6,12.0,8.0,5.0,4.25,15.8,7.7,4.8,2853.0,11013.0
88171,Fignévelle,Rural à habitat très dispersé,342,47.983,5.911,65.9,10.0,5.0,1.0,5.8,15.1,10.3,2.0,2967.0,11972.0
88172,Fiménil,Rural à habitat dispersé,449,48.175,6.708,77.8,10.5,5.0,2.0,5.3,15.2,8.7,3.0,2735.5,10980.5
88173,Florémont,Rural à habitat dispersé,330,48.371,6.253,64.95,8.5,4.0,2.5,5.6,15.7,10.1,2.3,3371.0,12129.0
88174,Fomerey,Rural à habitat dispersé,320,48.218,6.344,72.9,10.0,5.0,2.0,5.45,16.1,9.75,2.35,2682.0,10758.5
88175,Fontenay,Bourgs ruraux,342,48.218,6.591,75.1,12.0,5.0,2.0,7.0,19.3,9.75,2.35,2682.0,10758.5
88176,Fontenoy-le-Château,Rural à habitat dispersé,314,47.979,6.206,83.9,10.0,5.0,3.0,6.0,15.9,9.6,1.1,2781.0,10708.0
88177,Forge,Rural à habitat dispersé,805,48.07,6.719,112.6,12.0,7.0,4.0,5.3,13.1,8.7,3.0,2853.0,11013.0
88178,Forges,Bourgs ruraux,320,48.174,6.395,72.9,10.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88179,Fouchécourt,Rural à habitat très dispersé,342,48.005,5.859,65.9,10.0,5.0,1.0,5.8,15.1,9.8,3.6,2967.0,11972.0
88180,Frain,Rural à habitat dispersé,342,48.083,5.881,65.9,10.0,5.0,1.0,5.8,15.1,9.8,3.6,2967.0,11972.0
88181,Fraize,Bourgs ruraux,502,48.186,7.018,90.9,11.5,6.0,3.0,2.9,9.6,6.65,2.2,2348.0,9390.0
88182,Frapelle,Rural à habitat dispersé,410,48.295,7.053,96.0,12.0,7.0,3.0,6.75,14.2,9.2,2.3,2636.0,10377.5
88183,Frebécourt,Rural à habitat dispersé,256,48.384,5.67,71.4,11.0,5.0,2.0,6.1,15.25,10.0,2.7,2760.0,11165.5
88184,Fremifontaine,Rural à habitat dispersé,342,48.261,6.701,75.1,12.0,5.0,2.0,7.0,19.3,10.1,2.2,2735.5,10980.5
88185,Frenelle-la-Grande,Rural à habitat dispersé,300,48.353,6.092,64.5,10.0,4.0,2.0,5.6,15.7,10.1,2.3,3371.0,12129.0
88186,Frenelle-la-Petite,Rural à habitat très dispersé,300,48.35,6.062,64.5,10.0,4.0,2.0,5.6,15.7,10.1,2.3,3371.0,12129.0
88187,Frénois,Rural à habitat dispersé,457,48.185,6.123,36.8,6.0,3.0,1.0,5.6,15.7,10.1,2.3,3371.0,12129.0
88188,Fresse-sur-Moselle,Petites villes,492,47.872,6.806,129.6,12.0,8.0,5.0,3.9,10.0,7.7,4.8,2853.0,11013.0
88189,Fréville,Rural à habitat dispersé,375,48.326,5.623,98.5,12.0,6.0,2.0,6.1,15.25,10.0,2.7,2760.0,11165.5
88190,Frizon,Rural à habitat dispersé,320,48.286,6.354,72.9,10.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88192,Gelvécourt-et-Adompt,Rural à habitat dispersé,396,48.201,6.179,67.8,10.5,5.0,2.0,6.3,15.7,10.1,2.3,3371.0,12129.0
88193,Gemaingoutte,Rural à habitat dispersé,410,48.246,7.11,96.0,12.0,7.0,3.0,3.9,13.3,7.8,4.7,2040.0,8681.0
88194,Gemmelaincourt,Rural à habitat dispersé,433,48.274,5.967,63.8,10.0,4.0,2.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88195,Gendreville,Rural à habitat dispersé,329,48.235,5.716,61.85,9.0,4.0,2.0,4.8,15.7,10.0,2.7,2967.0,11972.0
88196,Gérardmer,Petites villes,745,48.065,6.859,141.4,14.0,8.0,5.0,4.4,14.4,8.7,3.0,2434.0,9871.5
88197,Gerbamont,Rural à habitat dispersé,805,48.003,6.769,112.6,12.0,7.0,4.0,5.3,13.1,8.7,3.0,2853.0,11013.0
88198,Gerbépal,Rural à habitat dispersé,745,48.131,6.921,141.4,14.0,8.0,5.0,4.4,14.4,6.65,2.2,2348.0,9390.0
88199,Gignéville,Rural à habitat dispersé,433,48.112,5.918,63.8,10.0,4.0,2.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88200,Gigney,Rural à habitat très dispersé,320,48.23,6.334,72.9,10.0,5.0,2.0,6.3,15.7,9.75,2.35,2682.0,10758.5
88201,Girancourt,Rural à habitat dispersé,355,48.147,6.327,75.0,11.0,5.0,2.5,5.45,16.1,9.75,2.35,2682.0,10758.5
88202,Gircourt-lès-Viéville,Rural à habitat dispersé,330,48.34,6.192,64.95,8.5,4.0,2.5,5.6,15.7,10.1,2.3,3371.0,12129.0
88203,Girecourt-sur-Durbion,Rural à habitat dispersé,342,48.248,6.599,75.1,12.0,5.0,2.0,7.0,19.3,10.1,2.2,2735.5,10980.5
88205,Girmont-Val-d'Ajol,Rural à habitat très dispersé,544,47.95,6.568,106.2,10.0,6.5,4.0,7.65,19.9,9.55,2.6,2781.0,10708.0
88206,Gironcourt-sur-Vraine,Rural à habitat dispersé,433,48.303,5.931,63.8,10.0,4.0,2.0,5.4,15.5,9.8,3.6,2967.0,11972.0
88208,Godoncourt,Rural à habitat dispersé,330,47.997,5.934,74.45,10.0,5.0,2.0,5.8,15.1,9.8,3.6,2967.0,11972.0
88209,Golbey,Centres urbains intermédiaires,320,48.2,6.426,72.9,10.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88210,Gorhey,Rural à habitat dispersé,396,48.19,6.288,67.8,10.5,5.0,2.0,6.3,15.7,9.75,2.35,2682.0,10758.5
88212,Grand,Rural à habitat dispersé,395,48.393,5.478,37.9,3.5,2.0,1.0,6.0,14.6,10.2,2.5,2760.0,11165.5
88213,Grande-Fosse,Rural à habitat dispersé,410,48.341,7.077,96.0,12.0,7.0,3.0,6.75,14.2,9.2,2.3,2636.0,10377.5
88214,Grandrupt-de-Bains,Rural à habitat dispersé,380,48.064,6.18,82.75,11.5,6.0,2.5,6.0,15.9,9.8,3.6,2967.0,11972.0
88215,Grandrupt,Rural à habitat très dispersé,442,48.367,7.062,93.2,11.5,6.5,3.0,6.75,14.2,9.2,2.3,2636.0,10377.5
88216,Grandvillers,Rural à habitat dispersé,449,48.237,6.669,77.8,10.5,5.0,2.0,5.3,15.2,10.1,2.2,2735.5,10980.5
88218,Granges-Aumontzey,Bourgs ruraux,805,48.128,6.81,112.6,12.0,7.0,4.0,4.4,14.4,8.7,3.0,NA,NA
88219,Greux,Rural à habitat dispersé,256,48.46,5.672,71.4,11.0,5.0,2.0,4.5,14.4,9.5,2.7,2760.0,11165.5
88220,Grignoncourt,Rural à habitat très dispersé,342,47.96,5.906,65.9,10.0,5.0,1.0,5.8,15.1,10.3,2.0,2967.0,11972.0
88221,Gruey-lès-Surance,Rural à habitat dispersé,314,48.034,6.17,83.9,10.0,5.0,3.0,6.0,15.9,9.8,3.6,2967.0,11972.0
88222,Gugnécourt,Rural à habitat dispersé,342,48.248,6.623,75.1,12.0,5.0,2.0,7.0,19.3,10.1,2.2,2735.5,10980.5
88223,Gugney-aux-Aulx,Rural à habitat dispersé,330,48.3,6.271,64.95,8.5,4.0,2.5,6.3,15.7,10.1,2.3,3371.0,12129.0
88224,Hadigny-les-Verrières,Rural à habitat dispersé,320,48.322,6.478,72.9,10.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88225,Hadol,Rural à habitat dispersé,365,48.082,6.456,83.6,12.0,5.0,2.0,6.4,14.35,9.55,2.6,2682.0,10758.5
88226,Hagécourt,Rural à habitat dispersé,330,48.229,6.157,64.95,8.5,4.0,2.5,5.6,15.7,10.1,2.3,3371.0,12129.0
88227,Hagnéville-et-Roncourt,Rural à habitat dispersé,329,48.246,5.791,61.85,9.0,4.0,2.0,4.8,15.7,10.0,2.7,2967.0,11972.0
88228,Haillainville,Rural à habitat dispersé,342,48.394,6.493,75.1,12.0,5.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
88229,Harchéchamp,Rural à habitat dispersé,256,48.405,5.801,71.4,11.0,5.0,2.0,6.1,15.25,10.0,2.7,2967.0,11972.0
88230,Hardancourt,Rural à habitat très dispersé,342,48.379,6.562,75.1,12.0,5.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
88231,Haréville,Rural à habitat dispersé,457,48.204,6.017,36.8,6.0,3.0,1.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88232,Harmonville,Rural à habitat dispersé,300,48.465,5.872,64.5,10.0,4.0,2.0,6.9,22.6,9.5,3.5,3371.0,12129.0
88233,Harol,Rural à habitat dispersé,396,48.144,6.248,67.8,10.5,5.0,2.0,6.3,15.7,10.1,2.3,3371.0,12129.0
88236,Haye,Rural à habitat dispersé,380,48.062,6.205,82.75,11.5,6.0,2.5,6.0,15.9,9.6,1.1,2781.0,10708.0
88237,Hennecourt,Rural à habitat dispersé,396,48.211,6.29,67.8,10.5,5.0,2.0,6.3,15.7,9.75,2.35,2682.0,10758.5
88238,Hennezel,Rural à habitat dispersé,330,48.052,6.113,74.45,10.0,5.0,2.0,6.0,15.9,9.8,3.6,2967.0,11972.0
88239,Hergugney,Rural à habitat dispersé,330,48.39,6.209,64.95,8.5,4.0,2.5,5.6,15.7,10.1,2.3,3371.0,12129.0
88240,Herpelmont,Rural à habitat dispersé,449,48.164,6.732,77.8,10.5,5.0,2.0,5.3,15.2,8.7,3.0,2735.5,10980.5
88241,Houécourt,Rural à habitat dispersé,433,48.293,5.903,63.8,10.0,4.0,2.0,5.4,15.5,9.8,3.6,2967.0,11972.0
88242,Houéville,Rural à habitat très dispersé,329,48.37,5.806,61.85,9.0,4.0,2.0,5.4,15.5,10.0,2.7,2967.0,11972.0
88243,Housseras,Rural à habitat dispersé,342,48.308,6.735,75.1,12.0,5.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
88244,Houssière,Rural à habitat dispersé,341,48.205,6.861,86.9,12.0,6.0,3.0,4.4,14.4,9.2,2.3,2636.0,10377.5
88245,Hurbache,Rural à habitat dispersé,590,48.347,6.931,76.4,11.0,6.0,2.0,6.75,14.2,9.2,2.3,2636.0,10377.5
88246,Hymont,Bourgs ruraux,330,48.264,6.138,64.95,8.5,4.0,2.5,5.6,15.7,10.1,2.3,3371.0,12129.0
88247,Igney,Ceintures urbaines,320,48.276,6.39,72.9,10.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88248,Isches,Rural à habitat dispersé,342,48.017,5.821,65.9,10.0,5.0,1.0,5.8,15.1,9.8,3.6,2967.0,11972.0
88249,Jainvillotte,Rural à habitat dispersé,329,48.259,5.702,61.85,9.0,4.0,2.0,4.8,15.7,10.0,2.7,2967.0,11972.0
88250,Jarménil,Rural à habitat dispersé,365,48.114,6.593,83.6,12.0,5.0,2.0,5.3,15.2,9.75,2.35,2682.0,10758.5
88251,Jeanménil,Rural à habitat dispersé,342,48.331,6.718,75.1,12.0,5.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
88252,Jésonville,Rural à habitat dispersé,330,48.126,6.114,74.45,10.0,5.0,2.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88253,Jeuxey,Ceintures urbaines,320,48.201,6.49,72.9,10.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88254,Jorxey,Rural à habitat dispersé,330,48.304,6.236,64.95,8.5,4.0,2.5,5.6,15.7,10.1,2.3,3371.0,12129.0
88255,Jubainville,Rural à habitat dispersé,256,48.458,5.75,71.4,11.0,5.0,2.0,6.1,15.25,10.0,2.7,2760.0,11165.5
88256,Jussarupt,Rural à habitat dispersé,805,48.156,6.75,112.6,12.0,7.0,4.0,5.3,13.1,8.7,3.0,2735.5,10980.5
88257,Juvaincourt,Rural à habitat dispersé,300,48.332,6.063,64.5,10.0,4.0,2.0,5.6,15.7,10.1,2.3,3371.0,12129.0
88258,Lamarche,Bourgs ruraux,342,48.062,5.778,65.9,10.0,5.0,1.0,5.8,15.1,9.8,3.6,2967.0,11972.0
88259,Landaville,Rural à habitat dispersé,329,48.283,5.747,61.85,9.0,4.0,2.0,6.1,15.25,10.0,2.7,2967.0,11972.0
88260,Langley,Rural à habitat dispersé,330,48.36,6.332,64.95,8.5,4.0,2.5,5.5,15.3,9.75,2.35,2682.0,10758.5
88261,Laval-sur-Vologne,Bourgs ruraux,449,48.197,6.693,77.8,10.5,5.0,2.0,5.3,15.2,8.7,3.0,2735.5,10980.5
88262,Laveline-devant-Bruyères,Rural à habitat dispersé,449,48.185,6.758,77.8,10.5,5.0,2.0,5.3,15.2,8.7,3.0,2735.5,10980.5
88263,Laveline-du-Houx,Rural à habitat dispersé,449,48.139,6.708,77.8,10.5,5.0,2.0,5.3,15.2,8.7,3.0,2735.5,10980.5
88264,Légéville-et-Bonfays,Rural à habitat dispersé,396,48.187,6.153,67.8,10.5,5.0,2.0,5.6,15.7,10.1,2.3,3371.0,12129.0
88265,Lemmecourt,Rural à habitat très dispersé,329,48.264,5.732,61.85,9.0,4.0,2.0,4.8,15.7,10.0,2.7,2967.0,11972.0
88266,Lépanges-sur-Vologne,Rural à habitat dispersé,449,48.179,6.667,77.8,10.5,5.0,2.0,5.3,15.2,8.7,3.0,2735.5,10980.5
88267,Lerrain,Rural à habitat dispersé,380,48.133,6.145,82.75,11.5,6.0,2.5,6.3,15.7,10.1,2.3,3371.0,12129.0
88268,Lesseux,Rural à habitat dispersé,410,48.282,7.086,96.0,12.0,7.0,3.0,6.75,14.2,9.2,2.3,2636.0,10377.5
88269,Liézey,Rural à habitat très dispersé,805,48.095,6.801,112.6,12.0,7.0,4.0,4.4,14.4,8.7,3.0,2853.0,11013.0
88270,Liffol-le-Grand,Bourgs ruraux,375,48.319,5.576,98.5,12.0,6.0,2.0,6.1,15.25,10.0,2.7,2760.0,11165.5
88271,Lignéville,Rural à habitat dispersé,433,48.164,5.953,63.8,10.0,4.0,2.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88272,Lironcourt,Rural à habitat dispersé,342,47.971,5.878,65.9,10.0,5.0,1.0,5.8,15.1,10.3,2.0,2967.0,11972.0
88273,Longchamp,Rural à habitat dispersé,342,48.218,6.525,75.1,12.0,5.0,2.0,5.5,15.3,9.75,2.35,2682.0,10758.5
88274,Longchamp-sous-Châtenois,Rural à habitat dispersé,329,48.287,5.836,61.85,9.0,4.0,2.0,5.4,15.5,10.0,2.7,2967.0,11972.0
88275,Lubine,Rural à habitat dispersé,545,48.318,7.167,103.5,12.0,7.0,4.0,3.9,13.3,7.8,4.7,2040.0,8681.0
88276,Lusse,Rural à habitat dispersé,545,48.289,7.128,103.5,12.0,7.0,4.0,3.9,13.3,7.8,4.7,2040.0,8681.0
88277,Luvigny,Rural à habitat dispersé,515,48.498,7.077,125.6,13.0,8.0,5.0,5.0,16.1,9.2,2.3,2636.0,10377.5
88278,Maconcourt,Rural à habitat très dispersé,300,48.362,5.939,64.5,10.0,4.0,2.0,5.4,15.5,10.1,2.3,3371.0,12129.0
88279,Madecourt,Rural à habitat très dispersé,457,48.239,6.115,36.8,6.0,3.0,1.0,5.6,15.7,10.1,2.3,3371.0,12129.0
88280,Madegney,Rural à habitat dispersé,330,48.286,6.288,64.95,8.5,4.0,2.5,6.3,15.7,10.1,2.3,3371.0,12129.0
88281,Madonne-et-Lamerey,Rural à habitat dispersé,396,48.226,6.243,67.8,10.5,5.0,2.0,6.3,15.7,10.1,2.3,3371.0,12129.0
88283,Malaincourt,Rural à habitat dispersé,329,48.225,5.767,61.85,9.0,4.0,2.0,4.8,15.7,10.0,2.7,2967.0,11972.0
88284,Mandray,Rural à habitat dispersé,502,48.214,7.003,90.9,11.5,6.0,3.0,2.9,9.6,6.65,2.2,2348.0,9390.0
88285,Mandres-sur-Vair,Rural à habitat dispersé,433,48.221,5.885,63.8,10.0,4.0,2.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88286,Marainville-sur-Madon,Rural à habitat dispersé,300,48.397,6.163,64.5,10.0,4.0,2.0,5.6,15.7,10.1,2.3,3371.0,12129.0
88287,Marey,Rural à habitat dispersé,433,48.103,5.907,63.8,10.0,4.0,2.0,6.3,14.7,9.8,3.6,2967.0,11972.0
88288,Maroncourt,Rural à habitat très dispersé,330,48.246,6.164,64.95,8.5,4.0,2.5,5.6,15.7,10.1,2.3,3371.0,12129.0
88289,Martigny-les-Bains,Bourgs ruraux,329,48.11,5.818,61.85,9.0,4.0,2.0,4.8,15.7,9.8,3.6,2967.0,11972.0
88290,Martigny-les-Gerbonvaux,Rural à habitat dispersé,256,48.447,5.794,71.4,11.0,5.0,2.0,6.1,15.25,10.0,2.7,2760.0,11165.5
88291,Martinvelle,Rural à habitat dispersé,330,47.99,6.006,74.45,10.0,5.0,2.0,5.9,16.5,10.3,2.0,2967.0,11972.0
88292,Mattaincourt,Rural à habitat dispersé,330,48.278,6.128,64.95,8.5,4.0,2.5,5.6,15.7,10.1,2.3,3371.0,12129.0
88293,Maxey-sur-Meuse,Rural à habitat dispersé,256,48.449,5.717,71.4,11.0,5.0,2.0,6.1,15.25,10.0,2.7,2760.0,11165.5
88294,Mazeley,Rural à habitat dispersé,320,48.247,6.344,72.9,10.0,5.0,2.0,6.3,15.7,9.75,2.35,2682.0,10758.5
88295,Mazirot,Rural à habitat dispersé,330,48.321,6.156,64.95,8.5,4.0,2.5,5.6,15.7,10.1,2.3,3371.0,12129.0
88296,Médonville,Rural à habitat dispersé,329,48.215,5.734,61.85,9.0,4.0,2.0,4.8,15.7,10.0,2.7,2967.0,11972.0
88297,Méménil,Rural à habitat dispersé,449,48.209,6.616,77.8,10.5,5.0,2.0,5.3,15.2,9.75,2.35,2682.0,10758.5
88298,Ménarmont,Rural à habitat dispersé,342,48.418,6.649,75.1,12.0,5.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
88299,Ménil-en-Xaintois,Rural à habitat dispersé,433,48.303,5.973,63.8,10.0,4.0,2.0,5.4,15.5,9.8,3.6,2967.0,11972.0
88300,Ménil-de-Senones,Rural à habitat dispersé,583,48.375,6.997,86.1,12.0,6.0,3.0,6.75,14.2,9.2,2.3,2636.0,10377.5
88301,Ménil-sur-Belvitte,Rural à habitat dispersé,342,48.384,6.696,75.1,12.0,5.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
